Order ID,Tracking ID,Shipment Mode,Shipping Address,Customer Email,Delivery Date,Order Value,Product Description,Shipment Status,Order Total,Tracking URL,Product ID,Return Status,Estimated Delivery Date,Delivery Time Window,Shipping Carrier,Customs Clearance Status,Tracking Events,Shipment Cost
Z27LK0X1IA,4A4I0OOG,Sea,"VI6HB0UIGX Street, City, Country",ERUFV@example.com,2023-12-20,482.81,Product_PBNPV,Delivered,344.54,www.example.com/2EI1P,AQUZ7CKA,Returned,2023-12-20,9:00 - 13:00,DHL,Pending,Event_ZM8ML,15.02
VETEZ83FRD,GRHT6GIZ,Air,"2NE9PZYAPY Street, City, Country",7JF27@example.com,2023-12-20,407.23,Product_LIRWW,In Transit,89.97,www.example.com/UGL07,ZFUPEM0B,Returned,2023-12-20,10:00 - 17:00,FedEx,Pending,Event_Z3MDR,23.9
SVSKT3CD0M,LXHG270S,Sea,"MS967UVQCI Street, City, Country",TWT29@example.com,2023-12-20,477.77,Product_KNFOU,Shipped,129.64,www.example.com/SL6WT,2J0S5UHB,Returned,2023-12-10,11:00 - 12:00,FedEx,Cleared,Event_V5E4C,49.82
JPMM92ZM4Q,J9HCXI5A,Sea,"NH3DYCHTGE Street, City, Country",YJOXF@example.com,2023-12-10,283.6,Product_S744W,In Transit,315.59,www.example.com/LTGRK,DT72LB61,Not Returned,2023-12-10,12:00 - 14:00,FedEx,Cleared,Event_KT6VI,41.48
86COYI5EYK,WCPTAUJQ,Land,"R5F82VTAM2 Street, City, Country",FGZM1@example.com,2023-12-10,450.76,Product_ZRQQD,Delivered,269.96,www.example.com/CDT0L,YM4S7LZ8,Not Returned,2023-12-10,12:00 - 14:00,FedEx,Pending,Event_1SIPO,35.77
FLR37AX6ZK,AKFSNQMP,Sea,"VNGI392WE7 Street, City, Country",XKH2N@example.com,2023-12-10,263.12,Product_5PF5V,Shipped,862.06,www.example.com/89MJP,OHOHU548,Not Returned,2023-12-10,8:00 - 16:00,UPS,Pending,Event_ISJLU,46.82
654UODNI46,W8CX6ZPI,Air,"O0YG4SCEEB Street, City, Country",VSYBJ@example.com,2023-12-20,400.03,Product_WFEXF,Shipped,694.88,www.example.com/5HVHM,PS8LMUK0,Returned,2023-12-10,8:00 - 15:00,FedEx,Cleared,Event_0QGS3,10.68
8D0F7F6XQJ,KEXF9JFX,Air,"DG4KPIIHY9 Street, City, Country",6Q5F1@example.com,2023-12-10,291.49,Product_IW17G,Delivered,520.92,www.example.com/B0Y6M,OY6RH1VY,Returned,2023-12-10,12:00 - 15:00,FedEx,Pending,Event_OYBDU,17.35
9SWVB819Q0,V3NROIQO,Land,"8LKFQLDJBP Street, City, Country",KFJHA@example.com,2023-12-15,157.06,Product_22K51,Delivered,906.94,www.example.com/HV1G3,WM3SH2BN,Not Returned,2023-12-15,12:00 - 14:00,UPS,Cleared,Event_RA2CQ,26.32
BNJJ4BKLPT,5APNNA96,Sea,"DD6U4UQT4X Street, City, Country",RIA7Y@example.com,2023-12-10,389.44,Product_5SON3,Delivered,229.57,www.example.com/XZ2OK,RNHC0WUA,Returned,2023-12-10,12:00 - 14:00,DHL,Pending,Event_8DN2Y,37.76
29IS381LAI,ZBBP35UT,Air,"OQTV19PHR5 Street, City, Country",UWT1Z@example.com,2023-12-20,92.79,Product_CY3C0,Delivered,838.18,www.example.com/O331Q,WO3BTVDT,Returned,2023-12-15,8:00 - 13:00,DHL,Cleared,Event_JGNDQ,17.62
FPTVQ8D1Q3,D9KHRBEB,Sea,"S35TSV1AD7 Street, City, Country",B03UR@example.com,2023-12-10,450.06,Product_PW7A6,Shipped,163.92,www.example.com/SQUWY,8YZ8U8QN,Not Returned,2023-12-10,9:00 - 16:00,UPS,Pending,Event_B4VAD,33.65
SSS6FHQTNG,UHS910DZ,Air,"BNKFAWSBLP Street, City, Country",38L3W@example.com,2023-12-20,205.07,Product_5BQKN,Shipped,739.11,www.example.com/5FPF1,UGJMWPLB,Returned,2023-12-15,8:00 - 14:00,UPS,Pending,Event_54LHP,41.76
C4IIB87FAW,DRLMUMCY,Sea,"KI2MBLYXPI Street, City, Country",1VGDQ@example.com,2023-12-10,334.94,Product_TM2JD,In Transit,288.05,www.example.com/5DUEQ,UJXYYRLS,Not Returned,2023-12-20,11:00 - 16:00,FedEx,Cleared,Event_G3DS1,12.31
H2YHFWQ6GF,CLL8UC59,Air,"Y86CTQ5G5B Street, City, Country",5V38V@example.com,2023-12-15,358.07,Product_4Q4AD,Shipped,542.57,www.example.com/GXODA,4HN7QO9A,Not Returned,2023-12-15,10:00 - 12:00,UPS,Cleared,Event_84MTY,13.12
XC32385X4D,0MD5D5MR,Sea,"T3TDFJOOHL Street, City, Country",3RO4J@example.com,2023-12-15,249.4,Product_O9F30,Delivered,109.18,www.example.com/J2YUI,CM3QNS72,Not Returned,2023-12-15,8:00 - 17:00,UPS,Pending,Event_XN9E0,42.64
F2YQOGAUTP,MYMDDZL7,Land,"3VOG0VRJWE Street, City, Country",SU1YN@example.com,2023-12-10,186.12,Product_GWPAS,Delivered,472.29,www.example.com/J2GST,K3M4MOY0,Returned,2023-12-10,8:00 - 17:00,UPS,Pending,Event_X65UD,36.13
J7N9M7XHYE,5W5M492Y,Air,"BELKI89BLD Street, City, Country",8ZIDG@example.com,2023-12-20,172.21,Product_IN7GF,Delivered,736.03,www.example.com/OWWOP,RVRFUM4J,Returned,2023-12-15,10:00 - 15:00,DHL,Cleared,Event_CEBPH,25.42
GAF4046QL8,T60YN4UT,Land,"J79BI74GB6 Street, City, Country",B0JT9@example.com,2023-12-10,150.37,Product_X9TVV,In Transit,974.23,www.example.com/80UXU,5E97VVK0,Not Returned,2023-12-20,8:00 - 15:00,UPS,Cleared,Event_ZW32O,31.44
QQU20JQ4EB,BFD9BIET,Land,"85IRH2XQY4 Street, City, Country",XA2WC@example.com,2023-12-15,199.08,Product_YSPC4,In Transit,526.48,www.example.com/NW79X,6QSHVWM3,Returned,2023-12-10,11:00 - 13:00,DHL,Cleared,Event_3QYUM,31.53
QXC10JSPXV,6UVPH1GX,Land,"5J7221L5SH Street, City, Country",ORRZZ@example.com,2023-12-10,410.99,Product_BMTMF,Delivered,903.1,www.example.com/XEJU5,LQC6OADD,Returned,2023-12-20,11:00 - 17:00,UPS,Cleared,Event_YLMI1,48.42
32MH7W2OSW,WFENVLN1,Sea,"M71DLJFOYK Street, City, Country",6YO1D@example.com,2023-12-15,160.18,Product_MD3R2,In Transit,912.62,www.example.com/4IVI6,JVIATUGR,Returned,2023-12-10,10:00 - 14:00,DHL,Cleared,Event_LD0BE,22.75
M1B6S9GBEY,6MBZ0LI5,Air,"F0VXX1EI2I Street, City, Country",AKR8N@example.com,2023-12-10,157.09,Product_I5WA8,In Transit,682.63,www.example.com/9ZZYN,FB95T4KV,Returned,2023-12-20,11:00 - 14:00,UPS,Pending,Event_0UQPJ,32.44
5IOTJ6DGIE,TWX1IJWG,Land,"3HGJPCYQX3 Street, City, Country",HOPDM@example.com,2023-12-15,193.88,Product_XQ6VA,Shipped,462.23,www.example.com/QF3AN,RUE2FI97,Not Returned,2023-12-20,8:00 - 16:00,UPS,Pending,Event_9IFVR,10.25
ZGD64KGSHF,82HFZHOQ,Sea,"TEGVGN6N0G Street, City, Country",6B23C@example.com,2023-12-20,121.81,Product_8TD9W,In Transit,73.5,www.example.com/1PWOU,7OJJJPRJ,Returned,2023-12-20,8:00 - 14:00,FedEx,Cleared,Event_0PUCD,37.73
TK7R0XJ7MD,JMX5HKNM,Land,"379CFPDJTA Street, City, Country",OBMRW@example.com,2023-12-20,204.42,Product_RA5VY,Shipped,91.44,www.example.com/GZLOS,CE87TOQK,Returned,2023-12-15,10:00 - 16:00,DHL,Pending,Event_WQKKF,49.87
F280439SI4,JB8R3QZ0,Land,"WSF3ESPJ3L Street, City, Country",2DJP0@example.com,2023-12-10,60.24,Product_44US3,In Transit,673.91,www.example.com/FK4YE,30TWZK3F,Returned,2023-12-10,11:00 - 13:00,UPS,Cleared,Event_LOVML,17.48
932PXHAW0N,IMO1Q9IW,Land,"IFTXQ6SRWN Street, City, Country",2V6BI@example.com,2023-12-10,316.19,Product_2V4TI,Shipped,875.41,www.example.com/DAVDE,2GNAEI24,Returned,2023-12-10,9:00 - 15:00,DHL,Cleared,Event_PXVG3,16.74
16CLR8WFNB,7PGNAE6K,Sea,"24PF03BB0R Street, City, Country",1ULAF@example.com,2023-12-20,393.63,Product_2JPHF,In Transit,68.25,www.example.com/DHQBL,JTQHNEMX,Not Returned,2023-12-20,10:00 - 13:00,UPS,Pending,Event_QU0P6,35.27
HZVR69F2GM,6BS6C139,Sea,"KL7LMT6CQE Street, City, Country",YQM0M@example.com,2023-12-10,100.89,Product_PTSMU,Shipped,887.35,www.example.com/02AED,659DL796,Not Returned,2023-12-20,11:00 - 16:00,FedEx,Pending,Event_T5WK6,46.57
Z3NHJSWUD2,9JMJA29N,Air,"PZMUGC35OV Street, City, Country",WWW8K@example.com,2023-12-15,391.05,Product_OIE0G,Shipped,546.54,www.example.com/ZQJEZ,LEPLSXDU,Not Returned,2023-12-10,8:00 - 16:00,DHL,Cleared,Event_EIG6K,34.49
GMD9JRYFX0,NE1VBSB6,Land,"LAEH8H3PTM Street, City, Country",KVO2Z@example.com,2023-12-20,124.41,Product_6V1RB,In Transit,471.29,www.example.com/MXBRX,AVVVLQO5,Returned,2023-12-10,10:00 - 15:00,UPS,Cleared,Event_8DPQE,23.95
N9CRC13P1X,148DGKQV,Land,"C1C1IUGZMD Street, City, Country",LY85D@example.com,2023-12-15,172.92,Product_YY1I6,Delivered,594.34,www.example.com/84BAZ,7P7KMZBD,Returned,2023-12-10,10:00 - 12:00,DHL,Cleared,Event_MQ7ZO,14.69
K5VLJZT6R3,XM75TR65,Sea,"B5AOJE1B5V Street, City, Country",JMBHE@example.com,2023-12-20,63.31,Product_FVX5H,Delivered,825.13,www.example.com/35SMJ,Q3KVKCM1,Not Returned,2023-12-20,9:00 - 15:00,DHL,Pending,Event_LV19N,25.65
AHDWEMS3VF,9EHCK0S5,Land,"BEOC6DZIXY Street, City, Country",4ZTL4@example.com,2023-12-15,332.25,Product_PHV71,In Transit,525.91,www.example.com/UCP02,2STLSQU4,Not Returned,2023-12-15,10:00 - 16:00,DHL,Pending,Event_FOYMH,47.8
NDSGU4CE6P,B56CZA7K,Air,"XHIKV7OKXN Street, City, Country",OEHZO@example.com,2023-12-10,52.3,Product_94N3H,Shipped,948.7,www.example.com/PUKN4,W81T39I6,Not Returned,2023-12-15,11:00 - 17:00,FedEx,Pending,Event_KO6RT,19.86
ILQO990KTU,50S2WU0P,Land,"LQPUENCUGU Street, City, Country",5Y8ZQ@example.com,2023-12-20,146.05,Product_IJMK0,Delivered,71.36,www.example.com/1BSWJ,QC96OL5R,Not Returned,2023-12-10,11:00 - 12:00,UPS,Pending,Event_0RXVS,18.3
643VU9AWJH,KTBU4PQC,Air,"Z47Z18G7AC Street, City, Country",INWB8@example.com,2023-12-10,391.06,Product_GU4AX,Shipped,837.03,www.example.com/PM6Q4,STL4CDMZ,Returned,2023-12-20,10:00 - 12:00,UPS,Cleared,Event_U04VV,11.76
PZXUL62FS8,3XZHLE81,Sea,"1K07YV0FU9 Street, City, Country",VR5S3@example.com,2023-12-15,326.83,Product_0MGB5,In Transit,628.71,www.example.com/9M196,J2MFT02D,Returned,2023-12-10,9:00 - 13:00,DHL,Cleared,Event_U010D,24.72
AQYJY6SC4W,V163HBCK,Sea,"BQ1KGALM14 Street, City, Country",QUDJZ@example.com,2023-12-20,142.26,Product_GL4Q3,In Transit,758.3,www.example.com/59ECO,PJZ8GFKO,Returned,2023-12-15,11:00 - 16:00,DHL,Cleared,Event_47W7M,31.36
7P3A9T9UJK,78B55TAR,Land,"PRKL20WU5A Street, City, Country",MPEJ9@example.com,2023-12-10,50.02,Product_07ZJI,Shipped,662.75,www.example.com/OMJCV,5G4WFVDF,Not Returned,2023-12-15,11:00 - 13:00,DHL,Pending,Event_A73PX,24.78
QHKMJ3ZGA5,X0TTZNB3,Land,"Y1DJX5Q4X3 Street, City, Country",I3I1W@example.com,2023-12-20,70.19,Product_8ECXK,Shipped,715.6,www.example.com/GFWKE,RJZB1YPE,Not Returned,2023-12-10,9:00 - 16:00,UPS,Cleared,Event_DFFRM,10.97
38KSYW9361,AA24EGQZ,Land,"X1SV3JQAJP Street, City, Country",4PUQY@example.com,2023-12-15,181.81,Product_V6QDV,Delivered,995.38,www.example.com/FIMAU,GHYT318G,Not Returned,2023-12-10,9:00 - 15:00,DHL,Pending,Event_ZOELM,23.23
4TPKUXOMPE,RQ5R96JM,Land,"42MQEHNZAU Street, City, Country",POTW5@example.com,2023-12-20,454.38,Product_UB0B5,In Transit,603.34,www.example.com/PAR28,HG9CPBAA,Not Returned,2023-12-20,8:00 - 14:00,FedEx,Pending,Event_U9JUL,46.07
LCL2UQQA2V,6DHGXI13,Air,"DBRICK1RRQ Street, City, Country",MXI82@example.com,2023-12-15,247.69,Product_XEW1E,In Transit,463.73,www.example.com/4ZJM9,2TS05RPD,Returned,2023-12-10,12:00 - 16:00,FedEx,Pending,Event_HNL4C,49.9
3QFTAEX5YN,E5EIBBWI,Sea,"O7SRV3TEVM Street, City, Country",VX9TK@example.com,2023-12-20,386.38,Product_TX79B,In Transit,934.41,www.example.com/RZSZV,6UAXI829,Returned,2023-12-20,10:00 - 13:00,UPS,Pending,Event_VVP4T,28.82
G5SYQ965H8,HAXZWO4X,Air,"C010GTJVMO Street, City, Country",496A6@example.com,2023-12-10,274.14,Product_RTAXB,Shipped,281.66,www.example.com/LFD57,TS083QHL,Not Returned,2023-12-20,9:00 - 12:00,UPS,Pending,Event_EEXYZ,36.13
KL2969LT4Y,ALENGR9G,Air,"5BO4UNEPLW Street, City, Country",3GHF4@example.com,2023-12-20,186.37,Product_BW6UD,Shipped,736.93,www.example.com/0KN57,4V0C0CFB,Not Returned,2023-12-15,8:00 - 13:00,DHL,Pending,Event_Q1B11,10.42
G9N79BZ61C,588ZCBNM,Sea,"QVNXAUN6F5 Street, City, Country",N3ZQC@example.com,2023-12-10,456.45,Product_BTSV1,Shipped,999.79,www.example.com/5HL7I,DU8OG4CV,Not Returned,2023-12-20,8:00 - 16:00,UPS,Cleared,Event_1UB7X,14.9
5KS3NH9VDI,H6EHMBIB,Air,"2Z2FZ4FJP3 Street, City, Country",XO0NB@example.com,2023-12-15,151.66,Product_GMDGM,Shipped,598.4,www.example.com/DNNVL,1C628GEP,Returned,2023-12-20,10:00 - 17:00,UPS,Cleared,Event_1HVAQ,22.77
AFO30CW41T,E5NE9N1A,Sea,"PMVNWH5ILS Street, City, Country",WEP23@example.com,2023-12-10,107.67,Product_MWANL,Shipped,973.23,www.example.com/QY8CC,C6V86BNN,Not Returned,2023-12-15,11:00 - 12:00,FedEx,Pending,Event_4P4XP,30.08
37JNT6Y4KY,KZ0CCEBI,Air,"6X5XSS2KK7 Street, City, Country",I4PA8@example.com,2023-12-15,295.71,Product_DDY9W,Shipped,840.72,www.example.com/ZCYLH,2Z7X4OMU,Not Returned,2023-12-20,9:00 - 14:00,DHL,Pending,Event_Y2L1N,40.74
JRE0KBHO93,AR3JW7HQ,Sea,"HDGR2XWWLT Street, City, Country",KHMXA@example.com,2023-12-10,209.01,Product_GMCGG,Shipped,920.85,www.example.com/RVX50,FKSEWJL0,Not Returned,2023-12-20,12:00 - 12:00,DHL,Cleared,Event_Z1OAW,32.28
5DSXROHUPT,M4G7CHVK,Land,"ZALF7V1880 Street, City, Country",DLJRE@example.com,2023-12-10,85.51,Product_VNZ71,In Transit,751.06,www.example.com/X12YL,4I7AYA0I,Returned,2023-12-20,9:00 - 14:00,DHL,Pending,Event_BYL4I,30.58
LTTWEIMDZ1,CYKIYG4O,Air,"DLV8B0J1SZ Street, City, Country",8SXMI@example.com,2023-12-20,169.63,Product_0RYX8,In Transit,718.13,www.example.com/NNEF9,3OM9RIV4,Not Returned,2023-12-20,12:00 - 14:00,UPS,Pending,Event_EX1MQ,23.89
7XMGBHAQTH,H5FQW5DS,Land,"W21QQ1Y0UG Street, City, Country",G6722@example.com,2023-12-15,242.53,Product_O5TBG,Shipped,505.1,www.example.com/C1MXW,ASS3BH0O,Returned,2023-12-15,10:00 - 16:00,DHL,Pending,Event_KV199,47.08
C6IN0B4FQZ,Q77MQ78Y,Sea,"PYRFAW2OAG Street, City, Country",HJHTD@example.com,2023-12-20,312.86,Product_U13AA,Shipped,866.5,www.example.com/0V4UI,RDJIG2IR,Returned,2023-12-15,8:00 - 14:00,FedEx,Cleared,Event_SY75X,32.54
NLZAWCKA9Y,NV118TTI,Sea,"HBNCF4WRVT Street, City, Country",LGGSP@example.com,2023-12-15,380.3,Product_79UE4,Shipped,862.04,www.example.com/3JOUP,NU6PJM9E,Not Returned,2023-12-20,8:00 - 13:00,DHL,Cleared,Event_A21PH,23.82
P30NECE0U9,VXUB91Q6,Sea,"52CFFRR3B9 Street, City, Country",6RN50@example.com,2023-12-20,94.91,Product_2CKZK,In Transit,512.86,www.example.com/5HDNT,LC7QBQ4R,Not Returned,2023-12-10,12:00 - 14:00,UPS,Pending,Event_0JN05,24.65
X5Q6PVROYK,OSRTGLZU,Land,"5CHDP9H9IC Street, City, Country",51N6E@example.com,2023-12-10,394.81,Product_QZU4G,In Transit,762.95,www.example.com/A42ZC,4ZLHJTJU,Returned,2023-12-15,12:00 - 16:00,DHL,Pending,Event_HOLWM,46.24
TBWCGZBQQ3,Z70R6OWQ,Sea,"MYJZ60ZD4Y Street, City, Country",D4RCI@example.com,2023-12-15,97.25,Product_1MPMV,In Transit,408.54,www.example.com/4TWP5,3HWAVNIF,Not Returned,2023-12-20,11:00 - 12:00,UPS,Pending,Event_5III8,34.64
DS6BZB7Q6I,G8N3PDD9,Sea,"UPXE8E1THL Street, City, Country",GRO0D@example.com,2023-12-15,83.62,Product_HXXJK,Shipped,218.21,www.example.com/KUX0O,W2Q9IMZ0,Returned,2023-12-10,12:00 - 12:00,UPS,Cleared,Event_246KD,36.09
C9Q6VIDSKR,1O3IBSOS,Air,"5ATSX4QOVC Street, City, Country",JE9A0@example.com,2023-12-10,270.55,Product_QU57L,Delivered,254.56,www.example.com/SS5I2,6DLAEEV4,Returned,2023-12-15,8:00 - 15:00,UPS,Cleared,Event_RW1Y6,35.94
SJ6H2CY5WZ,2VXDOTCG,Sea,"JXFE2AR4BS Street, City, Country",H25LO@example.com,2023-12-20,322.75,Product_0CPKI,In Transit,227.07,www.example.com/DNSEB,B09FR5QQ,Not Returned,2023-12-15,9:00 - 15:00,FedEx,Pending,Event_36H14,21.27
ZI0USF457L,03DC92SZ,Air,"UMWBY9602D Street, City, Country",D10IW@example.com,2023-12-10,246.81,Product_KAHA4,Shipped,586.69,www.example.com/6VGJK,FNMYIJ5K,Returned,2023-12-20,10:00 - 13:00,UPS,Pending,Event_S354O,34.7
CGWZJFQNKA,LHELTB7H,Sea,"P9JQJX5OD7 Street, City, Country",RVSY9@example.com,2023-12-10,131.17,Product_JE90D,Delivered,105.49,www.example.com/OCDNM,V31EP9PR,Returned,2023-12-10,10:00 - 17:00,DHL,Pending,Event_PNS9M,39.47
TK0O7NQWZX,NJN5CE1K,Sea,"V0I217JDLV Street, City, Country",SD2AT@example.com,2023-12-10,218.59,Product_IWBRG,Delivered,822.21,www.example.com/OMXTO,HKM5E8CF,Returned,2023-12-20,8:00 - 12:00,FedEx,Cleared,Event_DGP2E,29.34
XG27HZXEVF,QSOALHP6,Air,"ZQ5OGLAIA2 Street, City, Country",7XCK6@example.com,2023-12-15,100.04,Product_PFQ5B,Shipped,157.32,www.example.com/L6CSK,7IHVRAC1,Not Returned,2023-12-20,12:00 - 15:00,DHL,Cleared,Event_FAV36,15.31
ACUSQ7HRA4,PLUAYLJN,Land,"E4J2LK04U4 Street, City, Country",13H6E@example.com,2023-12-20,91.09,Product_WLEKF,Delivered,690.41,www.example.com/HTFBA,A2BGA9NK,Returned,2023-12-20,10:00 - 17:00,DHL,Cleared,Event_TNVAF,18.43
S88H0TKTFZ,H0W5SW3B,Sea,"SJDFRJ62D0 Street, City, Country",9IHC6@example.com,2023-12-15,280.5,Product_YLF1Y,Delivered,872.05,www.example.com/NGFBU,4KTE7DW8,Not Returned,2023-12-15,9:00 - 16:00,DHL,Pending,Event_RJ53L,28.2
3EO9JSABIB,F2TTXBZF,Sea,"UDCHB3DRHR Street, City, Country",4HGH1@example.com,2023-12-10,179.41,Product_WI0X2,Shipped,415.18,www.example.com/YNUCF,Z4F7WM42,Not Returned,2023-12-10,10:00 - 12:00,UPS,Pending,Event_XYN6V,32.95
4AGKFLIYRD,SYUXX96M,Sea,"B43R0JCYBA Street, City, Country",E7AR7@example.com,2023-12-10,118.84,Product_ITRUD,Shipped,376.84,www.example.com/SS509,G6GRX9KU,Returned,2023-12-20,11:00 - 17:00,DHL,Pending,Event_AEM6M,23.13
L4RI6U4YZE,QH87YPA6,Air,"ZTZH8RZLFH Street, City, Country",A3PCP@example.com,2023-12-20,220.0,Product_SINNZ,In Transit,256.64,www.example.com/RNPEC,4O7T7WZJ,Not Returned,2023-12-20,8:00 - 15:00,UPS,Cleared,Event_HTFBI,46.41
0VJEGZ7W29,7OW1QCZO,Land,"3QFLJV8MG3 Street, City, Country",HCL79@example.com,2023-12-20,281.12,Product_0PLUP,In Transit,95.47,www.example.com/MIHQS,7CXMWRXO,Not Returned,2023-12-20,9:00 - 13:00,FedEx,Pending,Event_6VDK9,41.77
LICI0SKO18,FGDGHBMF,Sea,"9C5OMJHWNX Street, City, Country",MB8OG@example.com,2023-12-10,326.75,Product_EOZ29,Shipped,717.7,www.example.com/Q1VAH,YLMQ0TQN,Not Returned,2023-12-10,9:00 - 15:00,UPS,Cleared,Event_ZVIA0,24.92
2V6TLKV3OE,VUWA41D5,Land,"LP6TVGCITS Street, City, Country",GXX0M@example.com,2023-12-15,163.69,Product_PSFRF,In Transit,856.15,www.example.com/E62VZ,CTNXS0EH,Returned,2023-12-15,11:00 - 12:00,FedEx,Cleared,Event_89QF2,41.64
H52ATVDL4A,6T9FOB7C,Air,"Y01E60LABS Street, City, Country",PJQWI@example.com,2023-12-15,328.14,Product_RMRYW,Delivered,411.57,www.example.com/N7W8H,06YWGYS1,Returned,2023-12-15,12:00 - 17:00,FedEx,Pending,Event_W4SMG,25.4
OX4UIAOZGS,1PODNS6N,Land,"I1OU9T0EZT Street, City, Country",JOSP8@example.com,2023-12-15,84.16,Product_6EOIP,Delivered,438.41,www.example.com/RIBEN,H3QKJ45B,Returned,2023-12-15,10:00 - 17:00,FedEx,Cleared,Event_8R4XG,32.8
ASGV87VQEJ,E51V0PFW,Sea,"VBT7P5TQU8 Street, City, Country",8XCOO@example.com,2023-12-20,379.26,Product_PB6SB,Shipped,881.45,www.example.com/YL2D6,HGT4RPMT,Not Returned,2023-12-15,8:00 - 17:00,UPS,Pending,Event_T8BDQ,44.22
7YBCI3D26U,9P292NU9,Air,"MDFTJVV2YB Street, City, Country",XL0P0@example.com,2023-12-10,314.55,Product_E4BUJ,Shipped,986.63,www.example.com/NBR1L,P9YGRQEZ,Returned,2023-12-20,10:00 - 17:00,UPS,Cleared,Event_FCYNI,33.48
1PNW5292A1,0EW6I6F7,Air,"TRO745LNJD Street, City, Country",HWJJW@example.com,2023-12-10,395.54,Product_YW56I,Delivered,831.57,www.example.com/MSBQO,BCELI9OT,Not Returned,2023-12-20,10:00 - 15:00,UPS,Cleared,Event_W48RQ,41.64
IUGK2PXAAV,AIBVXWYP,Land,"P32HOJJFNT Street, City, Country",WBB4W@example.com,2023-12-15,241.08,Product_BGVNQ,Delivered,148.18,www.example.com/8Y0N1,AREREC8F,Not Returned,2023-12-10,10:00 - 15:00,DHL,Pending,Event_LBXBL,13.77
GHZL2T8HNL,RY6MW8CZ,Air,"GVWJNGUN4R Street, City, Country",A6W68@example.com,2023-12-15,475.79,Product_P13VB,In Transit,968.42,www.example.com/WQ7TF,79I42498,Not Returned,2023-12-15,12:00 - 14:00,DHL,Pending,Event_B0OOA,28.53
8VAT7VR562,JVQIFKPS,Sea,"NED7MJANCT Street, City, Country",QECBR@example.com,2023-12-10,458.98,Product_XYDDY,Delivered,875.1,www.example.com/5R0EV,9YMW9KXE,Not Returned,2023-12-20,8:00 - 13:00,UPS,Pending,Event_CFP5H,37.67
M067CET4QN,YI451G33,Land,"ZBF09ZH0MH Street, City, Country",FBO2I@example.com,2023-12-10,211.34,Product_JNOFV,In Transit,527.71,www.example.com/VKW2D,01IUMGG1,Returned,2023-12-20,10:00 - 14:00,UPS,Pending,Event_E06VR,26.66
1UFPX08KQ0,5459A1SA,Sea,"RBJ81SFDXW Street, City, Country",17627@example.com,2023-12-10,336.7,Product_D59WY,Delivered,971.87,www.example.com/2PAOM,NM83S1AL,Not Returned,2023-12-20,10:00 - 15:00,DHL,Pending,Event_OW1RF,48.48
AXWM40I0GZ,7N5QW10R,Land,"5H72U3XKDZ Street, City, Country",JNDP8@example.com,2023-12-20,311.77,Product_HMBSD,Delivered,403.39,www.example.com/DGTTD,RMF90O1M,Not Returned,2023-12-20,9:00 - 14:00,UPS,Pending,Event_GDQOC,27.68
KOAXPCG5WH,1YPJE5Q4,Land,"WPPIYYO2T8 Street, City, Country",3KZ1Q@example.com,2023-12-20,53.53,Product_XILX7,Shipped,527.52,www.example.com/GDVDY,UJGGF0NL,Not Returned,2023-12-20,11:00 - 15:00,FedEx,Cleared,Event_M0HT2,20.01
UJUS6RHXTS,KESZFBS6,Land,"D26FO9DWJN Street, City, Country",2GONP@example.com,2023-12-15,413.41,Product_RTI6A,In Transit,750.84,www.example.com/NHQ6X,GVVJ1PKY,Returned,2023-12-15,8:00 - 12:00,FedEx,Pending,Event_L0B7O,32.83
W9XX1Y4RQ6,5UUMCZ14,Air,"TUPG66HPUV Street, City, Country",0RV9G@example.com,2023-12-15,195.91,Product_21QLZ,In Transit,370.85,www.example.com/6SHVP,2FPHI689,Not Returned,2023-12-15,10:00 - 15:00,UPS,Pending,Event_AE9DC,41.03
TY8FTVRBK4,9ULBLX7Q,Sea,"5GME926ICT Street, City, Country",U5PVQ@example.com,2023-12-10,467.75,Product_HDVI7,Delivered,779.38,www.example.com/AG8P5,69EW0ZXG,Returned,2023-12-15,11:00 - 17:00,FedEx,Pending,Event_1KKSP,44.65
KCJ7XJFIOJ,T7EGGNDG,Sea,"974FI4DPDN Street, City, Country",8L7GC@example.com,2023-12-15,367.11,Product_YQH7L,Shipped,970.68,www.example.com/W3YM4,IMNIW2XG,Not Returned,2023-12-20,11:00 - 16:00,DHL,Cleared,Event_ZIBZ2,13.54
D4IDBM7SV1,TP6QFIAB,Air,"9P8C9HNJJ0 Street, City, Country",QMDFC@example.com,2023-12-10,110.27,Product_5ETN7,Delivered,341.56,www.example.com/6ZYCW,SEDU2I1B,Returned,2023-12-15,12:00 - 14:00,FedEx,Cleared,Event_AYYAW,44.93
5MDT5UY6D9,OCY6ELJB,Sea,"GJFKWMOH7U Street, City, Country",KJEMS@example.com,2023-12-20,404.69,Product_IOHOE,In Transit,883.7,www.example.com/69327,EFO24H38,Not Returned,2023-12-10,12:00 - 13:00,UPS,Pending,Event_XDQB8,39.87
ZGG0MFPWEM,E6WDD85Q,Land,"UJAWUSWYK3 Street, City, Country",ONIKB@example.com,2023-12-10,397.64,Product_TLI8M,Delivered,409.32,www.example.com/4HFLA,JQDHPQLV,Returned,2023-12-15,9:00 - 17:00,DHL,Pending,Event_7HFMX,48.54
