Order ID,Order Date,Customer Name,Order Status,Delivery Date,Shipment Mode,Order Value,Product Description,Project Code,Tracking ID,Shipping Address,Payment Status,Order Total,Order Priority,Customer Rating,Product ID,Shipping Cost,Payment Method,Billing Address,Estimated Delivery Date,Tracking Status
5CVLLA418Q,2023-12-10,Customer_LRVXY,Processing,2023-12-20,Sea,244.59,Product_M1DYW,3HKSK,Y9SMAU48,"PLVDTTABPO Street, City, Country",Unpaid,753.86,Low,4,FC2BXPJW,13.0,Bank Transfer,"W985YFZHWI Street, City, Country",2023-12-10,Out for Delivery
S56CX2234K,2023-12-01,Customer_KKIC5,Shipped,2023-12-10,Air,15.56,Product_BA6KH,QV7SK,BNSP0TMF,"BV4P23VAQZ Street, City, Country",Unpaid,879.54,Low,5,DMDORIKR,46.44,Credit Card,"1XQ52QQJ14 Street, City, Country",2023-12-15,In Transit
8ODVAVD74Y,2023-12-01,Customer_OLJ39,Delivered,2023-12-20,Sea,215.95,Product_2S7SK,NTQ0F,5DL0P2IQ,"H5QDMU8YMM Street, City, Country",Paid,344.57,Medium,3,IOEHFWKP,25.19,PayPal,"NDSNEHHPA5 Street, City, Country",2023-12-20,In Transit
W9ZEVNIJ3E,2023-12-15,Customer_F41O7,Shipped,2023-12-15,Land,231.59,Product_58MSA,8DPKY,A90FMAI8,"KA4IA9NSD4 Street, City, Country",Unpaid,225.87,Low,4,XNP3NT3F,37.12,Bank Transfer,"SCDS0CJ1OW Street, City, Country",2023-12-10,Out for Delivery
RVN5RMRG8C,2023-12-10,Customer_6MIUG,Delivered,2023-12-15,Air,349.99,Product_CXX17,W3SYB,CR9LQGWX,"3TJ2MO8P9X Street, City, Country",Paid,635.6,Low,1,QU07BL9N,28.5,Bank Transfer,"XDKXAK4N90 Street, City, Country",2023-12-20,In Transit
YK3Q874SIA,2023-12-15,Customer_OGPC6,Shipped,2023-12-10,Air,300.91,Product_SFUDB,EEY9M,M8CSH1MR,"PW28GV6AOD Street, City, Country",Paid,213.05,High,3,6M6F0VFQ,22.75,Bank Transfer,"FHW11DHGDY Street, City, Country",2023-12-15,In Transit
VNHRLCK4UR,2023-12-10,Customer_W7234,Delivered,2023-12-20,Air,184.95,Product_JC68L,MR96T,NR4I9SQT,"LA7RF5YRRJ Street, City, Country",Paid,762.18,High,3,QVPW461G,37.23,Credit Card,"XR62PAUTZO Street, City, Country",2023-12-10,In Transit
KOBH2I1KY4,2023-12-15,Customer_DJW5T,Processing,2023-12-20,Sea,36.87,Product_29M50,GQPXI,D9VP2VF3,"XRZEYGU2BI Street, City, Country",Paid,732.7,Medium,4,9KRZOA1X,33.54,PayPal,"A5RVPFHWLP Street, City, Country",2023-12-15,Delivered
YR7IIUOPOZ,2023-12-10,Customer_SSUOF,Shipped,2023-12-15,Sea,28.3,Product_U3MDA,OI0T6,520Y5W2W,"ADM31GZXXA Street, City, Country",Unpaid,989.77,Medium,2,DU6AZPYG,48.93,Credit Card,"YZ6WUHJMK3 Street, City, Country",2023-12-10,In Transit
PRWILIMB3Y,2023-12-10,Customer_844JN,Processing,2023-12-10,Land,367.19,Product_HI82F,JHJXW,R68U343H,"V4LTPXNPEG Street, City, Country",Paid,893.54,Low,3,JVS3RQ8C,18.59,PayPal,"B7GXE6EPBO Street, City, Country",2023-12-15,In Transit
LNKVNYNOBJ,2023-12-15,Customer_ZC03V,Delivered,2023-12-15,Land,354.4,Product_B7SOR,88HZ5,BXGNFGSY,"THFIMMU49F Street, City, Country",Unpaid,803.57,High,5,9XG4GH68,48.43,Credit Card,"SSXN1OLSKD Street, City, Country",2023-12-15,Delivered
CAXB1NZVAO,2023-12-15,Customer_UXG7O,Processing,2023-12-15,Sea,267.92,Product_E5EAE,HBXXA,0I7R22MA,"YBLXG9QRXP Street, City, Country",Unpaid,245.8,Medium,5,YJJETF7M,6.13,PayPal,"NK3EJX6AL6 Street, City, Country",2023-12-10,Out for Delivery
XP0CYAG2GK,2023-12-01,Customer_JYEB1,Processing,2023-12-20,Air,120.44,Product_Q54LU,5ZC0G,DPUAJRT1,"JP4LW4N2AT Street, City, Country",Unpaid,692.81,Medium,5,1PTBI2L3,34.71,Credit Card,"XR1SX4YRDG Street, City, Country",2023-12-20,In Transit
42O0H369VQ,2023-12-15,Customer_M9AO3,Shipped,2023-12-20,Sea,488.28,Product_7F189,L2FVE,J0KY2IDI,"LU5U4495EV Street, City, Country",Paid,861.49,High,1,9CQ54GFR,36.62,Bank Transfer,"Y0ER2AS4D2 Street, City, Country",2023-12-10,Delivered
HDQQIXT3QE,2023-12-15,Customer_0N6BD,Delivered,2023-12-10,Land,469.14,Product_WV2H9,6G843,71TRRICR,"US39JB5E1F Street, City, Country",Paid,582.62,Medium,5,P0GD1CM4,17.78,Bank Transfer,"38L6ESKDD5 Street, City, Country",2023-12-20,In Transit
31M7AM7A0R,2023-12-10,Customer_ZM5IN,Processing,2023-12-20,Land,86.52,Product_JKBH0,LF0IV,WHANYKDQ,"8KEL21XIC8 Street, City, Country",Unpaid,821.7,Medium,3,FSQ1CIHU,34.63,Bank Transfer,"R9VU4H7YGJ Street, City, Country",2023-12-20,In Transit
1616JBFW4O,2023-12-15,Customer_TMMYR,Delivered,2023-12-20,Sea,361.49,Product_FIR5H,LFUXG,2Y73KBOB,"0AAQTS1JLJ Street, City, Country",Paid,949.87,Low,2,6L7EM5OE,38.95,Credit Card,"LDAPRAWSHR Street, City, Country",2023-12-20,Delivered
E953TJVHW7,2023-12-01,Customer_XX8FL,Shipped,2023-12-10,Sea,462.81,Product_RA18K,CS58O,4NEP15YG,"SVSCV46UAD Street, City, Country",Paid,671.89,High,3,RRE7CMC2,40.4,Bank Transfer,"6G7YRYYLZJ Street, City, Country",2023-12-20,Out for Delivery
S7QD6IWJBU,2023-12-01,Customer_MUM9N,Shipped,2023-12-10,Sea,323.55,Product_9AL0X,1SGID,ELRMR71R,"C6EYYNZSVK Street, City, Country",Unpaid,265.65,High,5,1OLZZ1VH,10.49,PayPal,"NB49CRGEH8 Street, City, Country",2023-12-10,Delivered
SOCDJXE2O0,2023-12-01,Customer_5PJAO,Delivered,2023-12-20,Sea,376.03,Product_T8P5Z,29XTL,GB8KSTN8,"VG4ACBHQ90 Street, City, Country",Unpaid,137.0,Medium,2,KJUCHHPN,13.4,Credit Card,"H3ZBKKAJFL Street, City, Country",2023-12-20,Out for Delivery
I4G7U180BJ,2023-12-01,Customer_59O0Z,Processing,2023-12-15,Air,375.86,Product_MHQ9S,2JVMW,3ZE0FW35,"KQTD2PYQFN Street, City, Country",Paid,942.87,Low,3,I80U958T,38.74,Credit Card,"07W2KZVIUC Street, City, Country",2023-12-10,Out for Delivery
BWNA0T9BSW,2023-12-01,Customer_535FG,Delivered,2023-12-20,Sea,399.71,Product_FJKAX,Z0A3I,49EN4MNU,"QY6RPCRAG6 Street, City, Country",Paid,596.06,Medium,2,Z9DGINC9,22.03,Bank Transfer,"JQEEOINJR2 Street, City, Country",2023-12-15,Delivered
Q90MQI7TRG,2023-12-01,Customer_NQ1QT,Processing,2023-12-15,Land,84.34,Product_AUJD3,DG38S,5US4P7U9,"I59NN7WLK9 Street, City, Country",Paid,798.45,Low,5,SPWO56JO,35.48,Credit Card,"LIIHHLOXAM Street, City, Country",2023-12-20,In Transit
Y8FGB7ZT7G,2023-12-01,Customer_MFB30,Processing,2023-12-20,Sea,477.78,Product_JC2LN,JPSF2,DWGM99V0,"6PHFO0LTS9 Street, City, Country",Paid,945.02,Low,1,SNMV8HAY,43.64,Credit Card,"NN9U75B65C Street, City, Country",2023-12-10,In Transit
XAQKC9KIEY,2023-12-15,Customer_ZURDK,Delivered,2023-12-10,Land,401.29,Product_276ES,J8TEF,DML69L92,"9X9KIZ96D9 Street, City, Country",Paid,169.21,Medium,1,UHGCLRGN,18.57,Bank Transfer,"66CGEPE601 Street, City, Country",2023-12-20,Delivered
Q327XB1XPX,2023-12-01,Customer_AVI54,Delivered,2023-12-20,Sea,276.91,Product_H4C92,46EZ6,04V4HYX1,"1F3E5XWVQV Street, City, Country",Unpaid,128.97,Medium,3,JYKBPBFQ,17.48,PayPal,"HXNIAH8S35 Street, City, Country",2023-12-15,In Transit
DJFPSAHXY4,2023-12-15,Customer_TIGVG,Processing,2023-12-15,Land,57.26,Product_44MF3,HLTPQ,1LO3TNSZ,"3QI6IWEV6A Street, City, Country",Paid,286.59,Low,4,8WQTYAPE,12.4,Credit Card,"A67UJ7L0W2 Street, City, Country",2023-12-10,Delivered
L4AWYW3QOL,2023-12-01,Customer_V4PIE,Processing,2023-12-10,Sea,309.71,Product_VFR1G,GCIL0,KQ3U01OE,"9XOQOPD4O4 Street, City, Country",Paid,442.65,Low,1,SBA7VK8F,43.66,Credit Card,"DAQZC1UYWC Street, City, Country",2023-12-20,Delivered
HQ6Q5B3N3D,2023-12-10,Customer_ABTPP,Shipped,2023-12-20,Sea,409.85,Product_7HY7T,XXM7Y,SZ3NIW15,"Z6SWJ6XMUP Street, City, Country",Unpaid,115.31,Low,4,VFJ4LD7E,16.2,Bank Transfer,"AS1GI0JOUU Street, City, Country",2023-12-15,In Transit
FSSLSJ6C6M,2023-12-01,Customer_JQW2A,Delivered,2023-12-15,Sea,247.28,Product_SPSWP,CZIRN,3ZA2P85S,"35EBRAKKTV Street, City, Country",Unpaid,334.2,Medium,1,YWRAQDRK,7.06,Bank Transfer,"JS2T6EU5UK Street, City, Country",2023-12-15,Delivered
DUZ9YK5CDZ,2023-12-01,Customer_O1FWX,Shipped,2023-12-20,Sea,58.7,Product_9V8A5,HNHB1,WTCPPALL,"I96D1L3YBL Street, City, Country",Paid,204.83,High,4,X7MXJXTP,24.17,PayPal,"NHW9R4WF55 Street, City, Country",2023-12-20,In Transit
JJ9N92BNVY,2023-12-10,Customer_PH9ZI,Shipped,2023-12-20,Sea,201.1,Product_46YOA,PN57I,GHMN1UMJ,"YB95EZKTEB Street, City, Country",Unpaid,130.76,High,2,VWCQ5EQ2,7.33,Credit Card,"YUSHV9DVF1 Street, City, Country",2023-12-10,In Transit
YXM916J111,2023-12-01,Customer_7NM9H,Processing,2023-12-20,Land,203.45,Product_N6UAQ,J6LYZ,D2U3NB32,"8AGAP87J8H Street, City, Country",Paid,303.01,Low,2,V8PJ97EA,11.02,PayPal,"OXLFERY7PK Street, City, Country",2023-12-10,In Transit
O676RJ2KGO,2023-12-10,Customer_DILXF,Processing,2023-12-10,Land,44.19,Product_K7WOZ,SEKB8,650PF11D,"GH96CEUTIH Street, City, Country",Unpaid,369.76,Medium,4,K9PFEKJM,47.72,Credit Card,"VIT9T2A2MU Street, City, Country",2023-12-20,Out for Delivery
AQ4ELVPM8Z,2023-12-01,Customer_KF98T,Shipped,2023-12-10,Sea,159.6,Product_NA8FL,S043I,IF3TQM5I,"UB1OF2RR50 Street, City, Country",Paid,578.02,High,3,CS5YXKY5,22.73,Credit Card,"EQQ2ULWJQP Street, City, Country",2023-12-20,In Transit
VYYD7G5NZL,2023-12-01,Customer_7CZKB,Shipped,2023-12-15,Sea,87.43,Product_LR7BW,QLDWE,J3PJHQBX,"1U9NL6A60C Street, City, Country",Paid,836.81,High,2,F1LO3MZU,9.92,PayPal,"5LR2E5CVTE Street, City, Country",2023-12-10,Out for Delivery
644IWGLNTP,2023-12-15,Customer_ZLGSU,Delivered,2023-12-15,Land,393.55,Product_ZCNCI,1X2FU,XS65HT4L,"R82N9I2H6W Street, City, Country",Unpaid,210.08,Medium,5,0O7NWKIM,44.38,PayPal,"JXM4BKY40Y Street, City, Country",2023-12-20,Out for Delivery
Q2B0V1HJ28,2023-12-10,Customer_S9HMF,Shipped,2023-12-20,Air,223.39,Product_BQUXX,OECPI,HSARWIGL,"KWR46YJK9L Street, City, Country",Unpaid,877.01,High,4,T6OCXGZO,26.34,Bank Transfer,"4TQ8BJC61P Street, City, Country",2023-12-20,In Transit
56CDL881GW,2023-12-15,Customer_41Q86,Processing,2023-12-20,Sea,199.73,Product_Q1WRX,3ZYVK,ZBFZAYEZ,"TLCHY0HKEN Street, City, Country",Paid,366.36,Low,3,JX8EVUSX,41.63,PayPal,"0JDTGTUMM8 Street, City, Country",2023-12-20,In Transit
3TKHLHW509,2023-12-01,Customer_L6N5T,Processing,2023-12-10,Air,95.2,Product_P564B,NKV9X,16992SN3,"Q1U0KN2L9E Street, City, Country",Paid,622.12,Medium,2,VZ0MERRC,14.02,Bank Transfer,"L1Z5VM5PAO Street, City, Country",2023-12-15,Out for Delivery
FEVPTEJOIQ,2023-12-10,Customer_8CREC,Delivered,2023-12-10,Sea,317.86,Product_QSN3H,7EWDD,FYKRYE8H,"02TGLUG00J Street, City, Country",Paid,568.67,Low,1,8N2P8COH,11.94,Bank Transfer,"8RYQ7JPZ1B Street, City, Country",2023-12-15,Out for Delivery
AVEELIENB5,2023-12-10,Customer_ZC3YQ,Delivered,2023-12-10,Air,428.7,Product_W68JK,5JM82,R1Z5IRL6,"JGFKQ9DQ7G Street, City, Country",Unpaid,543.45,High,4,35GQJ76W,44.77,PayPal,"S2EO9DYNZK Street, City, Country",2023-12-10,Delivered
B7FD7LB7O3,2023-12-10,Customer_LLRWN,Shipped,2023-12-20,Sea,492.01,Product_ANA1X,UV9HU,F0W3RHMS,"K10WQHPVLD Street, City, Country",Unpaid,247.16,Medium,5,BLYP1G2Q,19.0,Bank Transfer,"UI0IIKWR7C Street, City, Country",2023-12-10,Delivered
1KD5BZPMZR,2023-12-15,Customer_T6CJ2,Delivered,2023-12-20,Land,327.43,Product_JZNPS,1QJS8,CBLRD9DZ,"QGLOC5QRVF Street, City, Country",Unpaid,476.38,Low,4,EC82NN13,39.97,PayPal,"C8PG7RF7JJ Street, City, Country",2023-12-20,Out for Delivery
S4R5BMJ3Q9,2023-12-15,Customer_15RRF,Processing,2023-12-10,Air,392.2,Product_EUJXJ,8OPZ2,N6IH9YGD,"BNNWRF5B0Q Street, City, Country",Paid,946.55,High,1,9NG7MV9O,47.58,PayPal,"6OXUOQJ9TC Street, City, Country",2023-12-10,In Transit
R4Q6U5BH7H,2023-12-15,Customer_2ZNCA,Shipped,2023-12-20,Air,266.18,Product_V9YXT,CN1R1,CH0LDONV,"96BQB8R0GJ Street, City, Country",Unpaid,759.76,High,5,91QG0B2Q,40.96,PayPal,"5WW7W2H9EL Street, City, Country",2023-12-20,Out for Delivery
I2FKJISP7V,2023-12-15,Customer_L27NR,Processing,2023-12-10,Sea,17.34,Product_PVSOK,FIRKL,C59OT8YQ,"7IPUH2MUE3 Street, City, Country",Paid,114.72,High,2,6E4ZNEGR,9.19,PayPal,"H9VODOIVTC Street, City, Country",2023-12-15,Out for Delivery
3PAE506SS0,2023-12-15,Customer_W6H87,Shipped,2023-12-15,Air,114.63,Product_F0WQN,EDO76,38JRBGGD,"JIBLEQLAE2 Street, City, Country",Paid,690.72,Low,5,RKKNM94G,39.8,PayPal,"YPXKDROGK2 Street, City, Country",2023-12-10,Out for Delivery
B87EJM486X,2023-12-15,Customer_NH7OE,Delivered,2023-12-20,Sea,228.99,Product_HWSIM,PRPVZ,1QX328PK,"WA762ITTZD Street, City, Country",Paid,479.04,High,3,7SHLH1TY,15.73,Credit Card,"ZWOT2GZJXP Street, City, Country",2023-12-20,Delivered
MD3BXAJ54U,2023-12-01,Customer_JQMXM,Shipped,2023-12-10,Air,48.44,Product_D290A,MCDWI,W10HNJBN,"5LQ535N2JS Street, City, Country",Unpaid,948.53,High,5,ZLDAJZDW,34.69,Bank Transfer,"ZLUKLB3BT8 Street, City, Country",2023-12-10,Delivered
HNGAE2XM9N,2023-12-15,Customer_UFF5E,Shipped,2023-12-15,Air,267.51,Product_4ISD6,P2MO2,6E9KGKNX,"1WPDLA3BK8 Street, City, Country",Paid,77.01,Medium,5,NJ0Y1TGH,39.87,Bank Transfer,"B16BNNRFM2 Street, City, Country",2023-12-20,Delivered
8SHNM4HM8M,2023-12-10,Customer_0S3XC,Shipped,2023-12-20,Sea,97.55,Product_9DYIT,UYEOA,LSD9SX67,"JAW53S2VOJ Street, City, Country",Paid,655.44,Low,5,PE6R7XFT,17.2,Bank Transfer,"YZMYFMUSA9 Street, City, Country",2023-12-10,In Transit
V8ZGQ3MDXL,2023-12-10,Customer_MGIFX,Delivered,2023-12-10,Air,310.86,Product_836W2,0Y0G4,DZB59DUR,"J6N5ULYI28 Street, City, Country",Paid,298.36,High,4,PJSSVDO2,28.77,Bank Transfer,"PX5HUYJ18B Street, City, Country",2023-12-20,Out for Delivery
X9K6D7M4M0,2023-12-15,Customer_L0FRD,Delivered,2023-12-15,Sea,28.31,Product_J02KY,GC5X8,WF105ZWX,"ZT6DG4NSH9 Street, City, Country",Paid,768.98,Low,2,DD6G7323,28.1,PayPal,"Z6P6X2DB16 Street, City, Country",2023-12-10,Out for Delivery
ALK6WW5V8L,2023-12-15,Customer_F38NT,Shipped,2023-12-15,Air,224.99,Product_GBEJP,19IA3,EEDNBXKH,"JZ1TNN4A5B Street, City, Country",Paid,544.27,High,5,MK2RA8XY,34.36,Credit Card,"76BG0Q9B9G Street, City, Country",2023-12-20,Delivered
LA921I7NWJ,2023-12-15,Customer_TDFKV,Delivered,2023-12-10,Land,408.25,Product_1S58H,18YVX,W8HPMCYT,"KCLJ2ZVN35 Street, City, Country",Paid,620.41,Medium,2,3L6GWJ2P,8.36,Bank Transfer,"U5EET7ULWK Street, City, Country",2023-12-20,Delivered
U09LBD8ULL,2023-12-10,Customer_7IDN7,Shipped,2023-12-10,Sea,107.03,Product_YLREL,64E87,LP616LBV,"EWUXOJGEUD Street, City, Country",Paid,878.84,Low,4,7C49ZD6N,44.76,Bank Transfer,"YS33O1E45T Street, City, Country",2023-12-10,In Transit
KIZQ78UV64,2023-12-10,Customer_JN8I8,Delivered,2023-12-10,Air,418.63,Product_FMH4K,28E8L,JL3CSXCZ,"XOZK3A54BG Street, City, Country",Unpaid,747.88,High,4,Z5SWE6W1,32.26,Bank Transfer,"ND39CY2QCH Street, City, Country",2023-12-10,In Transit
EJHMPOKICI,2023-12-10,Customer_A3NL9,Processing,2023-12-20,Air,52.35,Product_IMZ3C,JARC6,NT3CM1P9,"PDPFPMSHAE Street, City, Country",Paid,78.44,Low,5,MOWX6VIG,32.18,Bank Transfer,"7R983O1KLZ Street, City, Country",2023-12-10,Delivered
Y9Q4M7F0XC,2023-12-10,Customer_E9JKT,Processing,2023-12-15,Land,310.98,Product_DSX3C,XHX4B,7KXPA778,"WIM0YRADAS Street, City, Country",Unpaid,331.23,High,2,V39C4O2I,10.98,Bank Transfer,"PC8KGRKZB6 Street, City, Country",2023-12-10,Delivered
DUXQ9QUWPU,2023-12-10,Customer_XLVXM,Delivered,2023-12-15,Land,114.26,Product_RM0QJ,Z3WO3,5UE7FJBN,"BJ20P7WN6X Street, City, Country",Paid,662.61,Low,4,XQN9Q6SQ,15.95,PayPal,"CYLJ9UD990 Street, City, Country",2023-12-20,Out for Delivery
5X0N7NVSUW,2023-12-15,Customer_GU4P5,Delivered,2023-12-20,Air,365.3,Product_KWEBF,MPQKI,LCMPXSEC,"6S3MN15QR3 Street, City, Country",Unpaid,158.05,High,4,KIY1NBOU,47.11,PayPal,"RT669WNGMB Street, City, Country",2023-12-20,Out for Delivery
XVMHFJOSFV,2023-12-10,Customer_33HD9,Shipped,2023-12-15,Sea,443.8,Product_W6QCC,N127T,N5O3BLK2,"WZLQ0YZTS3 Street, City, Country",Unpaid,188.17,Low,3,O08H0LOO,47.62,PayPal,"X8ZH48MDYN Street, City, Country",2023-12-20,In Transit
WESRFSCXNO,2023-12-01,Customer_K2B0D,Delivered,2023-12-20,Air,485.25,Product_2TU0O,AGL6U,DTPZ3OTA,"CHB5WYHX0I Street, City, Country",Unpaid,593.34,Medium,3,SX173ZZA,28.49,Bank Transfer,"8Z324Q5C1L Street, City, Country",2023-12-10,Delivered
I2IV8SO3KM,2023-12-01,Customer_0ZH0P,Shipped,2023-12-15,Land,392.68,Product_RBK58,FG369,CSJV5WB0,"461HAWPGWR Street, City, Country",Paid,251.19,High,2,GPHY6DKP,49.14,PayPal,"41ZK8MG91A Street, City, Country",2023-12-20,Delivered
QDPIM7M60F,2023-12-15,Customer_LK8O8,Processing,2023-12-20,Air,286.74,Product_8L48Z,4PTQZ,W8ZR8971,"QZA595X3GY Street, City, Country",Paid,462.97,Low,3,FMCOPS1H,28.3,Bank Transfer,"8A7H6KASSN Street, City, Country",2023-12-10,In Transit
AVH16Z93TD,2023-12-10,Customer_14WCD,Processing,2023-12-20,Air,254.47,Product_735PD,JSU66,OPPVJUFZ,"SJ4WJ6GL5Q Street, City, Country",Paid,50.17,Low,4,N2OJGDC6,27.08,Bank Transfer,"KWHOOSD3VR Street, City, Country",2023-12-10,Delivered
L5AJ3GKRM9,2023-12-10,Customer_FIDHN,Processing,2023-12-15,Sea,37.07,Product_SIP11,INIQW,Y723R01K,"D95JYZAOMN Street, City, Country",Paid,811.35,Medium,2,Y8RRO61E,36.4,PayPal,"G3PKJ9DAWS Street, City, Country",2023-12-20,Delivered
G7CR7E4ESQ,2023-12-15,Customer_9OEBO,Delivered,2023-12-15,Air,120.77,Product_BO2S6,EFOWM,5LHVJPCT,"2CKPI8XV05 Street, City, Country",Unpaid,629.77,Low,5,NX7J92D5,36.25,PayPal,"WWHJSAXMJ5 Street, City, Country",2023-12-20,In Transit
455QTY6ZTR,2023-12-01,Customer_9GMYC,Delivered,2023-12-20,Air,435.39,Product_7RMO1,3WI1W,5ADV5JDX,"KD5VVCYNCZ Street, City, Country",Paid,692.1,Medium,1,CWED1STM,34.35,PayPal,"I39PKUJIAD Street, City, Country",2023-12-15,In Transit
8NKPIBDSYW,2023-12-10,Customer_Y7549,Processing,2023-12-20,Sea,378.39,Product_KGG9D,RGZ1J,DKM7OBC4,"IKRV5JB47A Street, City, Country",Unpaid,288.76,High,2,XOPSYOJD,31.98,Bank Transfer,"HDK3VDPFWB Street, City, Country",2023-12-10,Out for Delivery
CEY1I14HVV,2023-12-01,Customer_PRMGS,Processing,2023-12-20,Land,124.96,Product_1PCCH,GXP4F,MNAS0OM7,"FRG3F5I2W1 Street, City, Country",Unpaid,481.4,Medium,3,9WMZMTPI,32.7,Bank Transfer,"TMNI1SW01K Street, City, Country",2023-12-20,Out for Delivery
1LFFRSF3NB,2023-12-15,Customer_PV3X5,Processing,2023-12-20,Sea,81.77,Product_U5PSU,S18T2,26OR7D9B,"5DH140F3RT Street, City, Country",Paid,446.31,Medium,4,F1B115IZ,46.85,Bank Transfer,"B070OH020A Street, City, Country",2023-12-15,Out for Delivery
XDC4ACGE7J,2023-12-01,Customer_3R8WH,Delivered,2023-12-10,Land,367.89,Product_N7XST,CS8YQ,RFQUM4NP,"O0WL4RMJ5B Street, City, Country",Paid,592.58,Low,2,DFV2JYYN,36.28,Credit Card,"WD2P2IP721 Street, City, Country",2023-12-15,Out for Delivery
BAY3JS3ALH,2023-12-01,Customer_RA9EN,Delivered,2023-12-20,Land,385.51,Product_7D97D,DOE5H,CAM47UVM,"4S3F37539B Street, City, Country",Unpaid,245.44,Medium,1,1X6QJ76I,39.89,Bank Transfer,"6VEOWI1YPB Street, City, Country",2023-12-10,Out for Delivery
RF4OBCCOVX,2023-12-01,Customer_1XDAI,Shipped,2023-12-15,Land,351.77,Product_MP701,GX1TB,NK7K78FT,"Y4GLL481PB Street, City, Country",Paid,670.97,High,5,12P9WG6D,36.45,PayPal,"2T0OWGJVLR Street, City, Country",2023-12-15,Delivered
PR739UJNPW,2023-12-10,Customer_62I9Z,Shipped,2023-12-20,Land,495.19,Product_QSSDS,G9C2V,O6ZULQA7,"Z67X46OF3S Street, City, Country",Paid,971.13,Medium,1,O03LQFAL,24.99,Bank Transfer,"P0JT5CQCG6 Street, City, Country",2023-12-10,Out for Delivery
SHYMJBGEKV,2023-12-10,Customer_U1N9G,Delivered,2023-12-15,Land,103.11,Product_BHRM3,V6GWY,DTI5CXKM,"JH8II9E6GP Street, City, Country",Unpaid,608.56,High,3,VANHTEW3,22.48,PayPal,"YXJZ07VU3Z Street, City, Country",2023-12-15,In Transit
QX0RO7KT2P,2023-12-01,Customer_L3UJ1,Shipped,2023-12-10,Air,392.86,Product_H745K,MA2LI,LMW2OQXQ,"ALEPIVUN3P Street, City, Country",Unpaid,888.63,Medium,1,E4MPNPZN,35.07,Credit Card,"60MC5F295N Street, City, Country",2023-12-15,Out for Delivery
5W6RGJNLPT,2023-12-15,Customer_B8J7A,Processing,2023-12-20,Sea,344.06,Product_VHJLM,O4ZK0,C7267XBW,"08TE280QV3 Street, City, Country",Paid,445.42,High,2,14CA292F,36.43,Bank Transfer,"M642BCKBGM Street, City, Country",2023-12-20,In Transit
5FTVCXGOOU,2023-12-15,Customer_VWCSF,Shipped,2023-12-10,Land,122.04,Product_G3TLW,GTTTY,IPX83RCL,"WCR8ORH70O Street, City, Country",Paid,965.5,High,5,35W7MKP1,43.54,Credit Card,"Z9PQH8Q1II Street, City, Country",2023-12-20,Out for Delivery
1IHN7OCHNL,2023-12-01,Customer_VYDQB,Processing,2023-12-10,Land,81.01,Product_UH8LK,H2Q6J,RN2ZAQTO,"K0M6YJDWWO Street, City, Country",Unpaid,428.43,Low,3,RN1XE9AO,13.95,PayPal,"X2HLXSGKGY Street, City, Country",2023-12-10,Delivered
YBXQJ62324,2023-12-15,Customer_JEPTX,Shipped,2023-12-10,Air,12.74,Product_5YR6V,5MB34,R9IQ87QW,"ALZ2FOZMAC Street, City, Country",Unpaid,507.32,Low,1,NG1R39EK,31.69,PayPal,"VY2401G0GC Street, City, Country",2023-12-20,Out for Delivery
HE10GOHJXG,2023-12-10,Customer_P8VF4,Processing,2023-12-10,Air,222.25,Product_IK3BH,LN89J,ITUD4LAZ,"ZWW1100BYP Street, City, Country",Paid,52.54,Low,2,IB2PVD0S,31.57,Bank Transfer,"B9DIBS2YW1 Street, City, Country",2023-12-20,Out for Delivery
WBTKSWLXT5,2023-12-10,Customer_IHQDU,Shipped,2023-12-10,Sea,254.34,Product_O6SEH,KO71G,CJE05HER,"C88TZHNOS1 Street, City, Country",Paid,175.32,Low,3,RR71AGG7,49.18,Credit Card,"KQ7AO26E0Q Street, City, Country",2023-12-15,Out for Delivery
OCQT8GD4F2,2023-12-15,Customer_ZAYAX,Shipped,2023-12-20,Sea,99.71,Product_XUEVB,51LTA,XUT4C93V,"GLZ7A7LTMA Street, City, Country",Unpaid,152.07,Low,5,69IJB4LS,22.11,Bank Transfer,"BTQZCFBWM7 Street, City, Country",2023-12-15,In Transit
YJUOKEK3GR,2023-12-15,Customer_63YMK,Processing,2023-12-10,Land,99.26,Product_JZBNC,KXUMV,BFU5RMEH,"BMGHY8KTE1 Street, City, Country",Unpaid,366.41,High,3,2KHCE5TB,14.97,Bank Transfer,"1YCCJERNXY Street, City, Country",2023-12-20,Out for Delivery
6GN3ZGLKKE,2023-12-15,Customer_B1XYZ,Shipped,2023-12-20,Land,201.16,Product_UKZ24,USH19,YTVVBKAQ,"ZPZY44BF0G Street, City, Country",Paid,550.35,Medium,5,UXXF5R46,8.39,Credit Card,"TLRZOYZ4KL Street, City, Country",2023-12-20,Delivered
ZOT2QOJKW5,2023-12-15,Customer_T2ET6,Delivered,2023-12-20,Air,257.52,Product_BO0HN,CI6C3,MAQBRSU4,"HINCOFKXOB Street, City, Country",Paid,608.21,Low,2,RI8QUNEI,9.75,PayPal,"6PNGYDY1WU Street, City, Country",2023-12-15,In Transit
VUACTN1BC8,2023-12-10,Customer_6Q0H7,Delivered,2023-12-15,Sea,228.33,Product_Y5IOR,IFV26,IINV5TLY,"NWQH6MOR7L Street, City, Country",Unpaid,169.9,High,3,ELGJLHRX,30.26,Bank Transfer,"K72Q6BOOPR Street, City, Country",2023-12-20,Delivered
